X,Y,NAD_X,NAD_Y,FC,HFI,pop
700128.1288,5365794.451,1771072.572,516063.3269,0.579060134,1147.229914,0
701128.1288,5365794.451,1774351.633,515970.4111,0.587606666,1170.912306,0
702128.1288,5365794.451,1777630.677,515877.4931,0.460800136,1024.726875,0
703128.1288,5365794.451,1780909.705,515784.5728,0.337716276,224.0908096,0
704128.1288,5365794.451,1784188.717,515691.6505,0.217408731,455.9863338,0
705128.1288,5365794.451,1787467.711,515598.7259,0.227583156,1218.858834,0
706128.1288,5365794.451,1790746.69,515505.7992,0.232604258,1343.059424,0
707128.1288,5365794.451,1794025.651,515412.8703,0.17947883,1318.561976,4.42E-13
708128.1288,5365794.451,1797304.595,515319.9392,0.115948417,1279.133917,0.088060081
709128.1288,5365794.451,1800583.523,515227.006,0.083872138,658.9990873,1.463009238
710128.1288,5365794.451,1803862.434,515134.0706,0.122094442,1285.208857,1.825240558
711128.1288,5365794.451,1807141.327,515041.1331,0.298474514,3632.156062,4.797347273
712128.1288,5365794.451,1810420.203,514948.1935,0.298006567,5514.343477,4.737945596
713128.1288,5365794.451,1813699.062,514855.2517,0.250518236,3272.250091,2.540700853
714128.1288,5365794.451,1816977.904,514762.3078,0.114384066,561.9872309,1.24859786
715128.1288,5365794.451,1820256.728,514669.3617,0.024302809,280.0588986,2.15E-14
716128.1288,5365794.451,1823535.535,514576.4136,0.007363877,409.6440678,0
717128.1288,5365794.451,1826814.324,514483.4633,0.014263126,644.3578065,0
718128.1288,5365794.451,1830093.095,514390.5109,0.054555675,716.6763311,0.533418419
719128.1288,5365794.451,1833371.849,514297.5565,0.10218912,531.2769371,0.565773121
720128.1288,5365794.451,1836650.585,514204.5999,0.117293514,343.9279066,0.550556481
721128.1288,5365794.451,1839929.303,514111.6412,0.167368945,381.9518863,0.755564377
722128.1288,5365794.451,1843208.003,514018.6805,0.241302236,193.4094302,0.410015792
723128.1288,5365794.451,1846486.685,513925.7177,0.194868555,3.514212828,0
724128.1288,5365794.451,1849765.349,513832.7528,0.236486109,0,0
725128.1288,5365794.451,1853043.994,513739.7858,0.443684964,0.004739336,0
726128.1288,5365794.451,1856322.621,513646.8168,0.644689221,66.58108601,0
727128.1288,5365794.451,1859601.23,513553.8457,0.780993023,459.4562842,0
728128.1288,5365794.451,1862879.821,513460.8725,0.922671898,432.3244031,0
729128.1288,5365794.451,1866158.392,513367.8973,0.977531461,771.2360124,0
730128.1288,5365794.451,1869436.946,513274.9201,0.926661939,1552.546035,0
731128.1288,5365794.451,1872715.48,513181.9409,0.855861192,3735.614192,0
732128.1288,5365794.451,1875993.996,513088.9596,0.92148665,3206.354345,0
733128.1288,5365794.451,1879272.492,512995.9762,0.941671473,1622.826713,0
734128.1288,5365794.451,1882550.97,512902.9909,0.937737296,638.4018964,0
735128.1288,5365794.451,1885829.429,512810.0036,0.951489752,718.1069343,0
736128.1288,5365794.451,1889107.869,512717.0142,0.83693625,679.7925251,0
737128.1288,5365794.451,1892386.289,512624.0228,0.623837939,53.63697632,0
738128.1288,5365794.451,1895664.69,512531.0295,0.460409671,104.3531985,0
739128.1288,5365794.451,1898943.072,512438.0342,0.489408336,579.2898524,0
740128.1288,5365794.451,1902221.435,512345.0368,0.481679125,1344.76287,0.749100953
741128.1288,5365794.451,1905499.777,512252.0375,0.577416399,824.3352802,0.398453546
742128.1288,5365794.451,1908778.101,512159.0362,0.654279496,506.6905543,0.068820497
743128.1288,5365794.451,1912056.404,512066.033,0.793311136,1138.697759,0.25491228
744128.1288,5365794.451,1915334.688,511973.0278,0.718629756,844.0200474,0.349144995
745128.1288,5365794.451,1918612.952,511880.0206,0.736991184,567.5035526,0.048541028
746128.1288,5365794.451,1921891.196,511787.0115,0.644665427,80.8649142,0.035015722
747128.1288,5365794.451,1925169.42,511694.0004,0.322231159,82.2860011,0
748128.1288,5365794.451,1928447.624,511600.9875,0.188213878,1303.256789,1.03863246
749128.1288,5365794.451,1931725.808,511507.9725,0.123825798,3727.764845,1.340415945
750128.1288,5365794.451,1935003.971,511414.9557,0.088565978,2830.954438,1.219907818
751128.1288,5365794.451,1938282.115,511321.9369,0.07168538,2563.680766,6.082280112
752128.1288,5365794.451,1941560.237,511228.9162,0.036680027,3532.19537,11.91837996
674128.1288,5364794.451,1685718.658,515198.8883,0.666278175,186.9717514,0.00133485
675128.1288,5364794.451,1688998.114,515106.0455,0.759245289,130.8581573,0.001049882
676128.1288,5364794.451,1692277.556,515013.2004,0.596360037,56.6526815,0.064197764
677128.1288,5364794.451,1695556.983,514920.3531,0.525384373,14.71699489,0
678128.1288,5364794.451,1698836.396,514827.5035,0.534305824,8.151111921,0
679128.1288,5364794.451,1702115.794,514734.6518,0.445534537,7.388008019,0.057503021
680128.1288,5364794.451,1705395.178,514641.7978,0.626941777,212.60463,0.027432909
681128.1288,5364794.451,1708674.547,514548.9415,0.668044487,119.2607586,0
682128.1288,5364794.451,1711953.902,514456.0831,0.467684195,0.134888808,0
683128.1288,5364794.451,1715233.241,514363.2225,0.243789669,10.18499636,0
684128.1288,5364794.451,1718512.566,514270.3597,0.316064457,105.8782577,0
685128.1288,5364794.451,1721791.876,514177.4946,0.580525554,972.3211745,0.075754471
686128.1288,5364794.451,1725071.17,514084.6274,0.839603227,1388.686475,0
687128.1288,5364794.451,1728350.449,513991.758,0.880416472,1231.291842,0
688128.1288,5364794.451,1731629.714,513898.8864,0.840918586,550.5441284,0
689128.1288,5364794.451,1734908.962,513806.0127,0.736461389,43.476043,0
690128.1288,5364794.451,1738188.196,513713.1367,0.549382106,62.55146657,0
691128.1288,5364794.451,1741467.414,513620.2586,0.658917009,97.41223598,0
692128.1288,5364794.451,1744746.616,513527.3784,0.667316542,238.4979949,0
693128.1288,5364794.451,1748025.803,513434.4959,0.300541197,225.127349,0
694128.1288,5364794.451,1751304.974,513341.6114,0.305920047,589.5368613,0
695128.1288,5364794.451,1754584.129,513248.7246,0.653974933,1338.40317,0
696128.1288,5364794.451,1757863.268,513155.8358,0.87048678,1951.363636,0
697128.1288,5364794.451,1761142.392,513062.9448,0.926392448,2439.138666,0
698128.1288,5364794.451,1764421.499,512970.0516,0.794651926,2595.326222,6.32E-13
699128.1288,5364794.451,1767700.59,512877.1564,0.515623469,1966.784307,0.034999058
700128.1288,5364794.451,1770979.665,512784.259,0.421998262,749.4531193,0
701128.1288,5364794.451,1774258.724,512691.3595,0.514904267,999.2107468,0
702128.1288,5364794.451,1777537.766,512598.4579,0.375867894,1002.666181,0
703128.1288,5364794.451,1780816.792,512505.5542,0.145375517,163.3077624,0
704128.1288,5364794.451,1784095.801,512412.6484,0.083909055,430.8013861,0
705128.1288,5364794.451,1787374.794,512319.7405,0.118618032,1116.412687,0
706128.1288,5364794.451,1790653.77,512226.8305,0.124158979,594.8141399,0
707128.1288,5364794.451,1793932.729,512133.9184,0.151713437,936.7203791,0.02935336
708128.1288,5364794.451,1797211.672,512041.0042,0.172294857,1819.530527,0.375152767
709128.1288,5364794.451,1800490.597,511948.088,0.170167931,1238.591506,1.463009238
710128.1288,5364794.451,1803769.506,511855.1697,0.183456407,635.7815004,2.956665964
711128.1288,5364794.451,1807048.397,511762.2493,0.198342639,2966.269812,3.502882009
712128.1288,5364794.451,1810327.271,511669.3269,0.333898843,5807.308352,4.624396586
713128.1288,5364794.451,1813606.128,511576.4024,0.294254693,3887.417396,2.129574974
714128.1288,5364794.451,1816884.968,511483.4759,0.178334636,614.8695494,0.412576534
715128.1288,5364794.451,1820163.79,511390.5473,0.036017925,448.1130768,0.100500181
716128.1288,5364794.451,1823442.594,511297.6167,0.009470479,427.8300237,0.025689606
717128.1288,5364794.451,1826721.381,511204.684,0.036369963,694.7757333,0.076688863
718128.1288,5364794.451,1830000.151,511111.7494,0.177415646,1915.21534,0.957920775
719128.1288,5364794.451,1833278.903,511018.8127,0.202396652,1594.9165,0.917178285
720128.1288,5364794.451,1836557.636,510925.874,0.129457792,424.5336617,0.550556481
721128.1288,5364794.451,1839836.352,510832.9333,0.170574168,349.9073162,0.755564377
722128.1288,5364794.451,1843115.05,510739.9905,0.231702694,144.1095117,0.410015792
723128.1288,5364794.451,1846393.73,510647.0458,0.176265098,5.289934354,0
724128.1288,5364794.451,1849672.392,510554.0991,0.148041745,7.01858262,0
725128.1288,5364794.451,1852951.035,510461.1504,0.321342942,26.74252371,0
726128.1288,5364794.451,1856229.661,510368.1997,0.604870094,85.85638686,0
727128.1288,5364794.451,1859508.267,510275.2471,0.710917197,104.5363587,2.45E-11
728128.1288,5364794.451,1862786.856,510182.2925,0.825900981,588.3553327,1.818791643
729128.1288,5364794.451,1866065.425,510089.3359,0.946940507,2761.992169,1.835846722
730128.1288,5364794.451,1869343.977,509996.3773,0.882648613,4134.681727,0.258852839
731128.1288,5364794.451,1872622.509,509903.4168,0.856632143,4899.733455,0
732128.1288,5364794.451,1875901.023,509810.4543,0.961148509,4719.11105,0
733128.1288,5364794.451,1879179.518,509717.4899,0.98795081,3916.939084,0
734128.1288,5364794.451,1882457.993,509624.5236,0.980845394,3204.110625,0
735128.1288,5364794.451,1885736.45,509531.5553,0.965885089,1972.264711,0
736128.1288,5364794.451,1889014.888,509438.5851,0.939306152,1378.740572,0.005022435
737128.1288,5364794.451,1892293.306,509345.613,0.831542925,855.7283658,1.436317772
738128.1288,5364794.451,1895571.706,509252.639,0.714737886,793.7529155,3.384532809
739128.1288,5364794.451,1898850.086,509159.663,0.73084048,999.2327869,1.541834325
740128.1288,5364794.451,1902128.446,509066.6852,0.551255712,1490.46353,1.065397988
741128.1288,5364794.451,1905406.787,508973.7054,0.626657037,978.9978126,1.203045741
742128.1288,5364794.451,1908685.108,508880.7238,0.651502374,1037.014031,1.078421678
743128.1288,5364794.451,1911963.41,508787.7403,0.690947645,1287.154098,0.455160964
744128.1288,5364794.451,1915241.692,508694.7548,0.687705009,592.0484782,0.338066414
745128.1288,5364794.451,1918519.954,508601.7676,0.617872525,411.6235187,0.026565756
746128.1288,5364794.451,1921798.196,508508.7784,0.457101505,107.162744,0.003714082
747128.1288,5364794.451,1925076.418,508415.7874,0.162620378,25.98065693,0.027818866
748128.1288,5364794.451,1928354.62,508322.7945,0.123228196,1697.246902,1.701501224
749128.1288,5364794.451,1931632.802,508229.7998,0.098986247,4472.807727,2.032751411
750128.1288,5364794.451,1934910.964,508136.8032,0.043107425,2666.32016,1.141947551
751128.1288,5364794.451,1938189.105,508043.8048,0.062939344,2938.112671,9.481255556
752128.1288,5364794.451,1941467.226,507950.8046,0.071496738,5348.961682,17.05000903
674128.1288,5363794.451,1685625.823,511919.4263,0.254700245,15.67128028,0.00133485
675128.1288,5363794.451,1688905.277,511826.5977,0.348072661,0.484975414,0.032908791
676128.1288,5363794.451,1692184.717,511733.7669,0.226546096,0.00692546,0.064197764
677128.1288,5363794.451,1695464.142,511640.934,0.207031254,0,0
678128.1288,5363794.451,1698743.553,511548.0989,0.231139718,0,0.087573133
679128.1288,5363794.451,1702022.949,511455.2617,0.23571803,46.82491337,0.057503021
680128.1288,5363794.451,1705302.33,511362.4224,0.419662946,148.7577413,0.027432909
681128.1288,5363794.451,1708581.697,511269.5809,0.566682069,88.24153005,0
682128.1288,5363794.451,1711861.05,511176.7372,0.477106178,40.09987243,0
683128.1288,5363794.451,1715140.387,511083.8915,0.467585293,182.7276208,0
684128.1288,5363794.451,1718419.709,510991.0436,0.490504096,218.4199197,0
685128.1288,5363794.451,1721699.017,510898.1936,0.465881767,245.1914312,0
686128.1288,5363794.451,1724978.309,510805.3415,0.616165874,892.6476052,0
687128.1288,5363794.451,1728257.587,510712.4873,0.857529302,1216.721787,0
688128.1288,5363794.451,1731536.849,510619.631,0.929522582,1138.074863,0
689128.1288,5363794.451,1734816.095,510526.7726,0.876991926,662.9737514,0.030867523
690128.1288,5363794.451,1738095.327,510433.9121,0.723390545,651.3127392,0
691128.1288,5363794.451,1741374.542,510341.0495,0.670651447,500.0114754,0
692128.1288,5363794.451,1744653.743,510248.1848,0.613436982,266.3458455,0
693128.1288,5363794.451,1747932.927,510155.3181,0.507888156,203.0166028,0
694128.1288,5363794.451,1751212.096,510062.4493,0.431580372,314.4184139,0
695128.1288,5363794.451,1754491.249,509969.5784,0.664959622,653.8886662,0
696128.1288,5363794.451,1757770.387,509876.7055,0.851832919,1535.561384,0
697128.1288,5363794.451,1761049.508,509783.8305,0.880153587,1941.454281,0
698128.1288,5363794.451,1764328.613,509690.9534,0.927573198,2034.133163,0.017499529
699128.1288,5363794.451,1767607.702,509598.0743,0.758613274,1705.566034,0.017499529
700128.1288,5363794.451,1770886.775,509505.1932,0.491779581,903.9788321,0.002814683
701128.1288,5363794.451,1774165.832,509412.31,0.502475728,1017.076572,0.002814683
702128.1288,5363794.451,1777444.872,509319.4248,0.426473346,1025.442745,1.00E-12
703128.1288,5363794.451,1780723.896,509226.5376,0.189096467,288.4864274,0.437379748
704128.1288,5363794.451,1784002.903,509133.6484,0.076155963,237.7084777,0.7510629
705128.1288,5363794.451,1787281.894,509040.7571,0.057361381,1035.007666,0.627366304
706128.1288,5363794.451,1790560.867,508947.8639,0.039279009,614.8783513,0.1712607
707128.1288,5363794.451,1793839.825,508854.9686,0.060591271,341.8714911,0.402886306
708128.1288,5363794.451,1797118.765,508762.0713,0.122868965,1414.302186,0.384546044
709128.1288,5363794.451,1800397.688,508669.172,0.131069663,1581.997265,0.116239913
710128.1288,5363794.451,1803676.595,508576.2708,0.122023491,874.420525,0.921438217
711128.1288,5363794.451,1806955.484,508483.3676,0.140383125,2148.012951,1.869513075
712128.1288,5363794.451,1810234.356,508390.4623,0.302593195,5356.653117,2.924677297
713128.1288,5363794.451,1813513.211,508297.5552,0.305799251,4255.960677,5.381748106
714128.1288,5363794.451,1816792.049,508204.646,0.147368402,1538.705378,4.831703832
715128.1288,5363794.451,1820070.869,508111.7349,0.050387726,569.0377118,0.276179383
716128.1288,5363794.451,1823349.672,508018.8218,0.012525067,457.2309515,0.250127825
717128.1288,5363794.451,1826628.457,507925.9068,0.043125708,576.1553327,0.279973966
718128.1288,5363794.451,1829907.224,507832.9898,0.180005965,2233.528587,1.285968164
719128.1288,5363794.451,1833185.974,507740.0709,0.153755414,1900.878782,1.181895084
720128.1288,5363794.451,1836464.706,507647.1501,0.053007705,59.88635534,0.150434062
721128.1288,5363794.451,1839743.42,507554.2273,0.012987784,24.63281677,0
722128.1288,5363794.451,1843022.116,507461.3026,0.015063608,85.94510305,0
723128.1288,5363794.451,1846300.793,507368.376,0.014469539,164.8959738,0
724128.1288,5363794.451,1849579.453,507275.4475,0.040999736,234.2710042,0
725128.1288,5363794.451,1852858.095,507182.517,0.290058209,414.3379537,0
726128.1288,5363794.451,1856136.718,507089.5847,0.635975589,439.6788388,0
727128.1288,5363794.451,1859415.323,506996.6505,0.521908554,316.796097,0.11237134
728128.1288,5363794.451,1862693.909,506903.7143,0.593604731,1160.302131,0.11237134
729128.1288,5363794.451,1865972.477,506810.7763,0.881196982,3936.659199,0.258852839
730128.1288,5363794.451,1869251.026,506717.8364,0.945832153,4155.669098,0.258852839
731128.1288,5363794.451,1872529.557,506624.8947,0.921957712,2818.154984,0
732128.1288,5363794.451,1875808.069,506531.9511,0.97784375,1644.274302,0
733128.1288,5363794.451,1879086.562,506439.0056,0.981652587,2729.169887,0
734128.1288,5363794.451,1882365.036,506346.0582,0.980518802,4257.195446,0
735128.1288,5363794.451,1885643.491,506253.109,0.972107952,4273.496902,0.064093783
736128.1288,5363794.451,1888921.926,506160.158,0.964700261,3907.733018,0.236177602
737128.1288,5363794.451,1892200.343,506067.2051,0.965658825,4004.384489,0.620654439
738128.1288,5363794.451,1895478.74,505974.2503,0.956368924,4125.838745,2.35502242
739128.1288,5363794.451,1898757.118,505881.2938,0.837148933,3298.550474,0.953744367
740128.1288,5363794.451,1902035.477,505788.3354,0.626878351,2480.564845,0.759393457
675128.1288,5362794.451,1688812.455,508547.1521,0.285010781,0,0
676128.1288,5362794.451,1692091.892,508454.3357,0.256404545,0,0
677128.1288,5362794.451,1695371.315,508361.5171,0.053039534,0,0
678128.1288,5362794.451,1698650.724,508268.6965,0.089277743,0.020441686,0
679128.1288,5362794.451,1701930.118,508175.8738,0.165585741,35.13637192,0
680128.1288,5362794.451,1705209.497,508083.0491,0.349227579,165.3381308,0
681128.1288,5362794.451,1708488.862,507990.2223,0.469985982,160.0105647,0
682128.1288,5362794.451,1711768.212,507897.3935,0.542515589,210.6252962,0
683128.1288,5362794.451,1715047.548,507804.5626,0.503792719,199.6129562,0
684128.1288,5362794.451,1718326.868,507711.7297,0.423557687,88.70844736,0
685128.1288,5362794.451,1721606.173,507618.8947,0.398224446,22.42552416,0
686128.1288,5362794.451,1724885.464,507526.0577,0.424171893,34.46793003,0
687128.1288,5362794.451,1728164.739,507433.2187,0.524529639,253.6675169,0
688128.1288,5362794.451,1731443.999,507340.3777,0.762026532,968.9548187,0
689128.1288,5362794.451,1734723.244,507247.5346,0.923902951,1335.318505,0.030867523
690128.1288,5362794.451,1738002.473,507154.6896,0.938887874,1221.215772,0.030867523
691128.1288,5362794.451,1741281.687,507061.8425,0.752802871,1036.579763,0
692128.1288,5362794.451,1744560.885,506968.9934,0.655334033,903.972278,0
693128.1288,5362794.451,1747840.067,506876.1424,0.770884982,1356.150638,0
694128.1288,5362794.451,1751119.234,506783.2893,0.76270963,1960.167244,0
695128.1288,5362794.451,1754398.385,506690.4343,0.693919337,967.1640241,0
696128.1288,5362794.451,1757677.521,506597.5772,0.749554758,1627.240845,0
697128.1288,5362794.451,1760956.64,506504.7182,0.795277478,1576.1848,0
698128.1288,5362794.451,1764235.743,506411.8573,0.847802343,969.1873178,9.94E-12
699128.1288,5362794.451,1767514.83,506318.9943,0.868910571,1689.130672,0.588987966
700128.1288,5362794.451,1770793.901,506226.1295,0.782544233,2051.141972,2.804971547
701128.1288,5362794.451,1774072.956,506133.2626,0.812024108,2390.144835,2.781112602
702128.1288,5362794.451,1777351.994,506040.3938,0.625779459,2572.067395,4.801004022
703128.1288,5362794.451,1780631.016,505947.5231,0.408962715,2103.612286,6.573784545
704128.1288,5362794.451,1783910.021,505854.6504,0.242239502,2055.014215,4.119854605
705128.1288,5362794.451,1787189.01,505761.7758,0.141878819,2197.455823,3.042965317
706128.1288,5362794.451,1790467.982,505668.8992,0.103573885,1574.30155,1.625843521
707128.1288,5362794.451,1793746.937,505576.0208,0.049058723,1447.531512,2.692223689
708128.1288,5362794.451,1797025.875,505483.1404,0.069422057,2358.766175,5.478154279
709128.1288,5362794.451,1800304.797,505390.2581,0.061143986,2348.750547,6.399724843
710128.1288,5362794.451,1803583.701,505297.3739,0.038349659,1212.781569,2.64557155
711128.1288,5362794.451,1806862.589,505204.4878,0.078676237,1152.193395,1.343463992
712128.1288,5362794.451,1810141.459,505111.5998,0.305587554,3824.366223,6.08627139
713128.1288,5362794.451,1813420.312,505018.7099,0.372334249,5308.893768,11.27669907
714128.1288,5362794.451,1816699.147,504925.8181,0.162974622,2294.885225,6.320132153
715128.1288,5362794.451,1819977.966,504832.9244,0.062831451,363.4376822,0.306798762
675128.1288,5361794.451,1688719.646,505267.7086,0.340073564,0,0
676128.1288,5361794.451,1691999.082,505174.9065,0.456392237,0,0
677128.1288,5361794.451,1695278.503,505082.1023,0.197793228,0,0
678128.1288,5361794.451,1698557.909,504989.2961,0.183422366,3.247995627,0
679128.1288,5361794.451,1701837.301,504896.488,0.178649584,169.7334669,0
680128.1288,5361794.451,1705116.679,504803.6779,0.258675999,285.006381,0
681128.1288,5361794.451,1708396.042,504710.8658,0.414596994,226.9340499,0
682128.1288,5361794.451,1711675.39,504618.0518,0.567549607,172.8235615,0
683128.1288,5361794.451,1714954.723,504525.2357,0.464468486,29.4936178,0
684128.1288,5361794.451,1718234.042,504432.4178,0.276189165,0.047801496,0
685128.1288,5361794.451,1721513.345,504339.5978,0.300849686,0,0
686128.1288,5361794.451,1724792.633,504246.7759,0.33850993,0.035564472,0
687128.1288,5361794.451,1728071.907,504153.9521,0.453016096,1.120080175,0
688128.1288,5361794.451,1731351.164,504061.1264,0.607310345,80.78516764,0
689128.1288,5361794.451,1734630.407,503968.2986,0.652585587,601.2260536,0.030867523
741128.1288,5363794.451,1905313.816,505695.3752,0.615807285,1334.266351,1.201743829
742128.1288,5363794.451,1908592.135,505602.4132,0.609456482,1185.465002,1.792264266
743128.1288,5363794.451,1911870.435,505509.4494,0.500733053,1096.486684,1.522100898
744128.1288,5363794.451,1915148.715,505416.4838,0.468390807,342.7985782,0.120953042
745128.1288,5363794.451,1918426.976,505323.5164,0.305364628,53.65664845,0.005528377
746128.1288,5363794.451,1921705.216,505230.5472,0.219281498,359.900328,0.001826294
747128.1288,5363794.451,1924983.436,505137.5762,0.177271326,327.8646137,3.296682596
748128.1288,5363794.451,1928261.636,505044.6034,0.167104649,1922.691691,2.432048516
749128.1288,5363794.451,1931539.817,504951.6289,0.090940039,4753.882878,3.572469423
750128.1288,5363794.451,1934817.976,504858.6526,0.03161393,3435.286079,2.00312813
751128.1288,5363794.451,1938096.116,504765.6746,0.029986134,2915.643521,7.206421554
752128.1288,5363794.451,1941374.235,504672.6948,0.066402023,4563.364501,22.50381766
716128.1288,5362794.451,1823256.766,504740.0289,0.002446301,32.56939632,0.526398867
717128.1288,5362794.451,1826535.549,504647.1315,0.005516015,126.3470803,0.448501483
718128.1288,5362794.451,1829814.315,504554.2322,0.082450853,1658.825738,1.338549748
719128.1288,5362794.451,1833093.063,504461.3311,0.09113761,2146.179066,1.224866197
720128.1288,5362794.451,1836371.793,504368.4281,0.024609962,350.5899071,1.176319504
721128.1288,5362794.451,1839650.505,504275.5233,0.026628978,438.6246585,0.056972083
722128.1288,5362794.451,1842929.199,504182.6166,0.033370547,1169.051768,2.972576271
723128.1288,5362794.451,1846207.875,504089.7081,0.102494688,1983.870215,5.747941494
724128.1288,5362794.451,1849486.533,503996.7977,0.138678944,2425.417107,2.424507231
725128.1288,5362794.451,1852765.173,503903.8856,0.318968976,2632.336248,0.39318921
726128.1288,5362794.451,1856043.794,503810.9716,0.587309833,2652.24663,0
727128.1288,5362794.451,1859322.397,503718.0557,0.523562352,2865.312432,0
728128.1288,5362794.451,1862600.982,503625.1381,0.725542548,3816.270093,0
729128.1288,5362794.451,1865879.548,503532.2187,0.96535756,3836.085855,0
730128.1288,5362794.451,1869158.095,503439.2975,0.992002864,2096.024221,0
731128.1288,5362794.451,1872436.624,503346.3744,0.992836365,617.3202698,0
732128.1288,5362794.451,1875715.134,503253.4496,0.963456594,546.4615946,0
733128.1288,5362794.451,1878993.625,503160.523,0.964123328,1635.48423,0
734128.1288,5362794.451,1882272.097,503067.5947,0.968153907,2848.069242,0
735128.1288,5362794.451,1885550.55,502974.6645,0.977888299,4167.181338,0.064093783
736128.1288,5362794.451,1888828.984,502881.7326,0.982311487,4003.963928,0.106272034
737128.1288,5362794.451,1892107.399,502788.799,0.979730548,4293.080124,0.348909184
738128.1288,5362794.451,1895385.794,502695.8635,0.963404265,4363.364781,0.296001643
739128.1288,5362794.451,1898664.171,502602.9264,0.868441792,4035.20255,3.38E-15
740128.1288,5362794.451,1901942.527,502509.9875,0.643518958,4179.100948,0.845879715
741128.1288,5362794.451,1905220.865,502417.0468,0.500872854,3345.098525,0.8303488
742128.1288,5362794.451,1908499.182,502324.1044,0.48961317,2991.713791,1.419904872
743128.1288,5362794.451,1911777.48,502231.1603,0.329660798,2627.469622,1.231571456
744128.1288,5362794.451,1915055.759,502138.2145,0.266894586,1403.272263,0.077792486
745128.1288,5362794.451,1918334.017,502045.267,0.240171503,770.3644315,0.106914454
746128.1288,5362794.451,1921612.256,501952.3177,0.234624602,1094.700802,0.183561817
747128.1288,5362794.451,1924890.474,501859.3668,0.262785902,643.8350328,0
748128.1288,5362794.451,1928168.673,501766.4141,0.230315562,1733.767688,5.591848373
749128.1288,5362794.451,1931446.851,501673.4598,0.078144939,4149.686918,9.219613194
750128.1288,5362794.451,1934725.009,501580.5038,0.038192107,3518.723509,4.33749336
751128.1288,5362794.451,1938003.147,501487.5461,0.031714354,4692.801677,24.79277496
752128.1288,5362794.451,1941281.265,501394.5867,0.029653014,6562.230159,222.9567082
690128.1288,5361794.451,1737909.634,503875.469,0.810652447,890.8682962,0.075011554
691128.1288,5361794.451,1741188.846,503782.6375,0.915417195,1368.534731,0.119155586
692128.1288,5361794.451,1744468.043,503689.804,0.822436996,1677.246448,0
693128.1288,5361794.451,1747747.223,503596.9686,0.850236367,2033.082499,0
694128.1288,5361794.451,1751026.388,503504.1313,0.871658121,2982.883136,0
695128.1288,5361794.451,1754305.537,503411.2921,0.764787219,2270.725315,0
696128.1288,5361794.451,1757584.67,503318.451,0.75725893,1986.869343,0
697128.1288,5361794.451,1760863.788,503225.608,0.760768494,1976.772064,0.231496915
698128.1288,5361794.451,1764142.889,503132.7631,0.769425796,2074.467395,1.804783026
699128.1288,5361794.451,1767421.974,503039.9163,0.829756415,2677.092367,2.118351102
700128.1288,5361794.451,1770701.043,502947.0677,0.914374106,2998.765853,3.440898746
701128.1288,5361794.451,1773980.096,502854.2171,0.906500622,2999.168429,4.170261562
702128.1288,5361794.451,1777259.132,502761.3647,0.821075802,2661.779602,5.415924281
703128.1288,5361794.451,1780538.152,502668.5105,0.795780647,2624.716837,7.870234098
704128.1288,5361794.451,1783817.156,502575.6544,0.763231521,2613.160991,6.064937929
705128.1288,5361794.451,1787096.142,502482.7964,0.544789513,2418.731232,3.64686507
706128.1288,5361794.451,1790375.112,502389.9366,0.466268133,2890.83634,1.529869604
707128.1288,5361794.451,1793654.066,502297.0749,0.361705485,4140.402623,2.604624212
708128.1288,5361794.451,1796933.002,502204.2114,0.295394849,4844.839286,9.608308653
709128.1288,5361794.451,1800211.922,502111.3461,0.278576319,4787.925906,10.71055269
710128.1288,5361794.451,1803490.825,502018.4789,0.307088733,3417.931292,10.33657618
711128.1288,5361794.451,1806769.71,501925.6099,0.278171683,2111.052372,7.844735011
712128.1288,5361794.451,1810048.578,501832.7391,0.352158699,4110.150228,45.7014509
713128.1288,5361794.451,1813327.43,501739.8665,0.358082824,6237.592451,72.99891357
714128.1288,5361794.451,1816606.263,501646.9921,0.212066459,2946.74016,32.04327455
715128.1288,5361794.451,1819885.08,501554.1159,0.080414008,447.3449344,0.765747985
716128.1288,5361794.451,1823163.879,501461.2379,0.009124969,434.9061076,0.774837387
717128.1288,5361794.451,1826442.66,501368.3581,0.007022561,160.1983215,0.430889223
718128.1288,5361794.451,1829721.424,501275.4765,0.04409793,869.453518,0.520305391
719128.1288,5361794.451,1833000.17,501182.5931,0.113954202,2775.118761,1.942654847
720128.1288,5361794.451,1836278.898,501089.708,0.067042248,2378.22516,1.780774817
721128.1288,5361794.451,1839557.608,500996.8211,0.085249029,3007.567366,0.056972083
722128.1288,5361794.451,1842836.3,500903.9324,0.182373652,3788.408577,2.58772489
723128.1288,5361794.451,1846114.975,500811.042,0.361752322,3921.553083,4.906972647
724128.1288,5361794.451,1849393.631,500718.1498,0.4635138,3864.436874,2.424507231
725128.1288,5361794.451,1852672.269,500625.2559,0.367182099,3767.914874,0.39318921
726128.1288,5361794.451,1855950.888,500532.3602,0.480393491,3764.528041,0.075373508
727128.1288,5361794.451,1859229.489,500439.4628,0.671811055,3889.944961,0
728128.1288,5361794.451,1862508.072,500346.5637,0.871074591,4218.748541,0
729128.1288,5361794.451,1865786.637,500253.6628,0.931037352,3421.54791,0
730128.1288,5361794.451,1869065.182,500160.7603,0.969212302,2421.82474,0
731128.1288,5361794.451,1872343.709,500067.856,0.975080602,1021.899216,0
732128.1288,5361794.451,1875622.217,499974.95,0.926789216,1784.507289,0
733128.1288,5361794.451,1878900.707,499882.0423,0.903672125,1884.030794,0
