Detector,X,Y,sep,Effort
OK_4331,709036.4834,5349213.484,/,7
OK_4332,710035.743,5349246.156,/,9
OK_4336,714032.8318,5349376.891,/,2
OK_4337,715032.1166,5349409.587,/,2
OK_4347,725025.2529,5349736.824,/,1
OK_4348,726024.5958,5349769.575,/,1
OK_4350,728023.2978,5349835.092,/,1
OK_4351,729022.6571,5349867.859,/,4
OK_4379,703073.6661,5348018.332,/,1
OK_4380,704072.9011,5348050.968,/,2
OK_4384,708069.8901,5348181.564,/,7
OK_4385,709069.1496,5348214.225,/,6
OK_4386,710068.4142,5348246.891,/,9
OK_4387,711067.6837,5348279.563,/,9
OK_4390,714065.5229,5348377.606,/,2
OK_4391,715064.8128,5348410.297,/,2
OK_4401,725057.9989,5348737.481,/,1
OK_4404,728056.0589,5348835.733,/,3
OK_4405,729055.4231,5348868.494,/,4
OK_4430,703106.2977,5347019.096,/,1
OK_4431,704105.5377,5347051.729,/,2
OK_4432,705104.7825,5347084.365,/,1
OK_4435,708102.5464,5347182.304,/,1
OK_4436,709101.8109,5347214.96,/,1
OK_4438,711100.3549,5347280.288,/,8
OK_4439,712099.6345,5347312.959,/,8
OK_4441,714098.209,5347378.316,/,2
OK_4442,715097.5038,5347411.002,/,2
OK_4443,716096.8038,5347443.693,/,2
OK_4444,717096.1089,5347476.389,/,2
OK_4452,725090.7396,5347738.134,/,1
OK_4453,726090.0924,5347770.875,/,1
OK_4455,728088.8145,5347836.37,/,4
OK_4456,729088.1837,5347869.125,/,4
OK_4479,703138.9246,5346019.856,/,1
OK_4481,705137.4191,5346085.116,/,1
OK_4484,708135.1977,5346183.04,/,1
OK_4485,709134.4672,5346215.691,/,1
OK_4488,712132.3055,5346313.675,/,8
OK_4489,713131.5951,5346346.346,/,8
OK_4490,714130.8898,5346379.022,/,8
OK_4492,716129.4945,5346444.388,/,2
OK_4493,717128.8047,5346477.078,/,2
OK_4502,726122.8326,5346771.516,/,1
OK_4503,727122.1959,5346804.256,/,1
OK_4504,728121.5646,5346837.001,/,4
OK_4505,729120.9387,5346869.751,/,3
OK_4530,705170.0508,5345085.861,/,1
OK_4531,706169.3103,5345118.492,/,1
OK_4542,717161.4951,5345477.764,/,2
OK_4543,718160.8155,5345510.453,/,3
OK_4544,719160.1409,5345543.149,/,3
OK_4545,720159.4716,5345575.849,/,3
OK_4551,726155.5674,5345772.153,/,1
OK_4552,727154.9355,5345804.888,/,1
OK_4553,728154.3092,5345837.627,/,4
OK_4554,729153.6883,5345870.371,/,3
OK_4581,706201.942,5344119.228,/,1
OK_4582,707201.2113,5344151.859,/,1
OK_4583,708200.4855,5344184.496,/,1
OK_4595,720192.1715,5344576.513,/,3
OK_4596,721191.5124,5344609.213,/,3
OK_4632,708233.122,5343185.217,/,1
OK_4633,709232.4061,5343217.853,/,1
OK_4645,721224.212,5343609.867,/,3
OK_4646,722223.563,5343642.566,/,3
OK_4682,709265.0423,5342218.564,/,1
OK_4683,710264.3362,5342251.201,/,1
OK_4687,714261.5623,5342381.793,/,1
OK_4688,715260.8815,5342414.454,/,1
OK_4695,722256.2621,5342643.21,/,3
OK_4696,723255.6233,5342675.909,/,3
OK_4734,710296.9723,5341251.902,/,1
OK_4735,711296.276,5341284.537,/,1
OK_4736,712295.5847,5341317.179,/,1
OK_4737,713294.8986,5341349.824,/,1
OK_4738,714294.2175,5341382.474,/,1
OK_4739,715293.5415,5341415.13,/,1
OK_4747,723288.3219,5341676.543,/,2
OK_4789,713327.544,5340350.505,/,1
OK_4790,714326.8676,5340383.151,/,1
OK_4156,707939.215,5352178.553,/,1
OK_3874,699814.8842,5355914.037,/,1
OK_3650,698717.7312,5358878.878,/,1
OK_3365,716572.272,5363464.663,/,1
OK_2829,699389.939,5368902.903,/,1
OK_2734,693362.6825,5369705.767,/,1
OK_1747,705990.3773,5381121.377,/,1
OK_1312,703828.155,5386051.009,/,1
OK_1227,701797.2739,5386984.386,/,1
OK_1203,677822.1051,5386198.376,/,1
OK_1078,703729.6473,5389048.089,/,1
