X,Y,NAD_X,NAD_Y,FC,HFI,pop
432469.765,5348969.168,2351816.163,484182.584,0.971609274,3710.933832,1.533871551
433469.765,5348969.168,2355093.877,484346.0928,0.977283031,2513.291257,2.314992696
434469.765,5348969.168,2358371.597,484509.6004,0.991257109,2807.554663,3.044505477
435469.765,5348969.168,2361649.322,484673.1066,0.988554915,2885.046333,1.131938979
436469.765,5348969.168,2364927.052,484836.6116,0.960195534,3193.943066,2.388298526
437469.765,5348969.168,2368204.788,485000.1153,0.920727467,2562.655789,4.032481909
438469.765,5348969.168,2371482.528,485163.6177,0.955455358,1361.181768,2.115532418
439469.765,5348969.168,2374760.274,485327.1188,0.951441217,1848.232859,1.667924167
440469.765,5348969.168,2378038.025,485490.6186,0.734162083,3807.397595,4.102261424
441469.765,5348969.168,2381315.78,485654.117,0.671091794,3980.358054,2.234047711
442469.765,5348969.168,2384593.541,485817.6142,0.52554503,5315.919643,0.566925464
443469.765,5348969.168,2387871.306,485981.11,0.183881448,7451.748315,2.90863359
444469.765,5348969.168,2391149.076,486144.6045,0.206215567,7915.990705,11.61657769
445469.765,5348969.168,2394426.85,486308.0977,0.425963274,7599.590818,65.83429636
446469.765,5348969.168,2397704.629,486471.5895,0.316498197,7390.199854,86.27452333
447469.765,5348969.168,2400982.412,486635.08,0.323862921,6148.535036,48.28555608
448469.765,5348969.168,2404260.2,486798.5691,0.765769896,4117.446614,9.917401274
449469.765,5348969.168,2407537.992,486962.0569,0.914359518,3275.303627,6.069209933
450469.765,5348969.168,2410815.788,487125.5433,0.918574863,2950.821149,5.884577334
451469.765,5348969.168,2414093.588,487289.0284,0.973674055,2542.334487,2.817050939
452469.765,5348969.168,2417371.392,487452.5121,0.963901678,2418.23852,1.69863908
453469.765,5348969.168,2420649.2,487615.9944,0.978227301,2521.857325,0.577831904
454469.765,5348969.168,2423927.012,487779.4753,0.998652127,1821.104083,0.463778764
455469.765,5348969.168,2427204.827,487942.9549,0.992161428,1660.87172,0
456469.765,5348969.168,2430482.647,488106.4331,0.968720522,1966.08549,4.49E-13
457469.765,5348969.168,2433760.47,488269.9099,0.889178271,1062.961903,0.19897759
458469.765,5348969.168,2437038.296,488433.3852,0.833328659,1839.866764,0.050583802
459469.765,5348969.168,2440316.126,488596.8592,0.871949094,2494.776136,0.061578065
460469.765,5348969.168,2443593.959,488760.3318,0.894562143,2296.474174,0
461469.765,5348969.168,2446871.796,488923.803,0.955301827,2543.110403,0
462469.765,5348969.168,2450149.635,489087.2728,0.984312911,2993.129032,0
463469.765,5348969.168,2453427.478,489250.7411,0.991763579,2749.787366,0
464469.765,5348969.168,2456705.324,489414.2081,0.980454528,1842.998542,0
465469.765,5348969.168,2459983.172,489577.6736,0.982644421,1682.807398,0
466469.765,5348969.168,2463261.024,489741.1376,0.971906108,2536.546465,0
467469.765,5348969.168,2466538.879,489904.6003,0.94700474,2637.420055,0.251572669
468469.765,5348969.168,2469816.736,490068.0615,0.968363684,2960.928558,0.486579191
469469.765,5348969.168,2473094.595,490231.5212,0.983448753,2805.758017,0.340859607
470469.765,5348969.168,2476372.458,490394.9795,0.996485545,1774.456153,0.298611515
471469.765,5348969.168,2479650.322,490558.4363,0.988904099,1767.598832,0.670937294
472469.765,5348969.168,2482928.19,490721.8917,0.963728189,2265.157482,0.966009501
473469.765,5348969.168,2486206.059,490885.3456,0.904105359,2714.388443,2.425465345
474469.765,5348969.168,2489483.931,491048.7981,0.964486682,1725.418139,0.544233173
475469.765,5348969.168,2492761.805,491212.2491,0.932894931,3219.606811,2.753552747
476469.765,5348969.168,2496039.68,491375.6986,0.723576627,4532.47777,3.259130975
477469.765,5348969.168,2499317.558,491539.1466,0.7112909,3800.014583,1.920996283
478469.765,5348969.168,2502595.438,491702.5932,0.90189871,4263.616773,3.193168896
479469.765,5348969.168,2505873.32,491866.0382,0.746172963,6675.892291,12.90760608
480469.765,5348969.168,2509151.203,492029.4818,0.47200518,5221.326955,9.834223559
481469.765,5348969.168,2512429.088,492192.9238,0.561488359,3709.568277,11.49810537
482469.765,5348969.168,2515706.974,492356.3644,0.749718602,4432.476382,8.221160378
483469.765,5348969.168,2518984.863,492519.8035,0.913770666,2624.079029,1.53605755
484469.765,5348969.168,2522262.752,492683.241,0.926672093,2182.993614,0.90430746
485469.765,5348969.168,2525540.643,492846.677,0.865393382,1964.582969,1.292151928
486469.765,5348969.168,2528818.535,493010.1115,0.862431031,1032.913281,0.528373957
487469.765,5348969.168,2532096.428,493173.5445,0.885886319,766.9458918,0
488469.765,5348969.168,2535374.322,493336.976,0.924566033,504.5640605,0.042015768
490469.765,5348969.168,2541930.114,493663.8343,0.826154863,969.288423,2.406882803
491469.765,5348969.168,2545208.011,493827.2612,0.591569878,1257.119009,1.167466134
411469.765,5347969.168,2283149.098,477471.0349,0.835062414,2289.121991,2.251055509
412469.765,5347969.168,2286426.678,477634.5622,0.818662108,3526.856882,1.501926202
413469.765,5347969.168,2289704.265,477798.0885,0.734647306,4182.349973,0.043340118
414469.765,5347969.168,2292981.859,477961.6136,0.394876705,2955.796647,1.960277157
415469.765,5347969.168,2296259.46,478125.1377,0.352882515,3398.243037,1.821786511
416469.765,5347969.168,2299537.068,478288.6606,0.672630912,2795.720197,2.056845283
417469.765,5347969.168,2302814.683,478452.1825,0.721106592,1635.352469,1.415852018
418469.765,5347969.168,2306092.305,478615.7032,0.870416516,1697.600437,1.197853426
419469.765,5347969.168,2309369.933,478779.2228,0.950141864,2086.15825,2.197978497
420469.765,5347969.168,2312647.568,478942.7413,0.949497612,1472.599052,0
421469.765,5347969.168,2315925.209,479106.2586,0.913921545,1717.155641,2.343976974
422469.765,5347969.168,2319202.857,479269.7748,0.945295563,2053.049261,0.667087868
423469.765,5347969.168,2322480.511,479433.2899,0.904574487,2819.731387,3.816177686
424469.765,5347969.168,2325758.171,479596.8038,0.869391811,3652.004198,2.435587907
425469.765,5347969.168,2329035.838,479760.3165,0.848153098,3468.85605,2.798041344
426469.765,5347969.168,2332313.51,479923.8281,0.8182708,4099.257747,3.709286799
427469.765,5347969.168,2335591.189,480087.3386,0.802039167,3529.205464,4.002928495
428469.765,5347969.168,2338868.873,480250.8478,0.821074868,3320.290899,1.956273556
429469.765,5347969.168,2342146.564,480414.3559,0.982072538,2189.364564,4.388159752
430469.765,5347969.168,2345424.26,480577.8628,0.972011923,678.1228806,2.886277795
431469.765,5347969.168,2348701.962,480741.3686,0.995628638,1553.954264,0.541267991
432469.765,5347969.168,2351979.669,480904.8731,0.996386375,2790.040801,0
433469.765,5347969.168,2355257.382,481068.3764,0.997167616,2574.029883,0.023725327
434469.765,5347969.168,2358535.101,481231.8786,0.995939613,2626.526623,0.405128026
435469.765,5347969.168,2361812.825,481395.3795,0.968091016,2236.410186,2.549284202
436469.765,5347969.168,2365090.554,481558.8793,0.903950032,3357.174151,2.082619011
437469.765,5347969.168,2368368.288,481722.3778,0.898162921,2663.043938,3.198728789
438469.765,5347969.168,2371646.028,481885.8751,0.940317623,1569.908925,2.097548507
439469.765,5347969.168,2374923.772,482049.3712,0.992852787,1606.670007,0.38345531
440469.765,5347969.168,2378201.521,482212.866,0.995044931,1954.296283,0
441469.765,5347969.168,2381479.276,482376.3596,0.991288033,1218.721159,0.179137327
442469.765,5347969.168,2384757.035,482539.852,0.810245582,2633.234178,0.464255217
443469.765,5347969.168,2388034.799,482703.3432,0.409073545,5677.241342,4.047311621
444469.765,5347969.168,2391312.567,482866.8331,0.232453779,7115.210747,7.535884738
445469.765,5347969.168,2394590.34,483030.3217,0.215856684,8130.622356,104.0095012
446469.765,5347969.168,2397868.118,483193.8091,0.175809311,8691.526719,297.2820947
447469.765,5347969.168,2401145.9,483357.2952,0.229378846,7887.833394,172.5469626
448469.765,5347969.168,2404423.686,483520.78,0.569652989,6133.916423,41.23908397
449469.765,5347969.168,2407701.477,483684.2636,0.857473012,3543.897086,12.19325274
450469.765,5347969.168,2410979.272,483847.7459,0.976437724,1607.391914,1.283680234
451469.765,5347969.168,2414257.07,484011.2269,0.981208556,1299.452242,1.182488156
452469.765,5347969.168,2417534.873,484174.7067,0.971822835,503.2264117,0.080186971
453469.765,5347969.168,2420812.68,484338.1851,0.980692594,763.942206,0.124171022
454469.765,5347969.168,2424090.49,484501.6623,0.995138579,494.7821728,0.00541339
455469.765,5347969.168,2427368.304,484665.1381,0.993907205,472.965731,0
456469.765,5347969.168,2430646.122,484828.6126,0.99092659,1666.61673,4.49E-13
457469.765,5347969.168,2433923.944,484992.0859,0.928032173,1889.984315,0.151981883
458469.765,5347969.168,2437201.769,485155.5578,0.905449387,1891.181835,0.227972824
459469.765,5347969.168,2440479.597,485319.0284,0.931247848,2322.34708,0
460469.765,5347969.168,2443757.429,485482.4977,0.949795888,1702.265634,0
461469.765,5347969.168,2447035.264,485645.9656,0.872102009,1937.60685,0
462469.765,5347969.168,2450313.103,485809.4322,0.938556759,3327.419537,0
463469.765,5347969.168,2453590.944,485972.8975,0.993151115,3266.648195,0
464469.765,5347969.168,2456868.788,486136.3615,0.994036601,2502.934949,0
465469.765,5347969.168,2460146.636,486299.8241,0.99140292,2900.38261,0
466469.765,5347969.168,2463424.486,486463.2853,0.983975228,3193.616381,0
467469.765,5347969.168,2466702.339,486626.7452,0.973581331,2442.131593,0.090162846
468469.765,5347969.168,2469980.195,486790.2037,0.984440784,1963.90596,0.260659042
469469.765,5347969.168,2473258.053,486953.6609,0.99618699,2164.684949,0.633872613
470469.765,5347969.168,2476535.914,487117.1167,0.998623624,1639.300693,0.416034522
471469.765,5347969.168,2479813.777,487280.5711,0.996628636,2202.179398,0.752730598
472469.765,5347969.168,2483091.643,487444.0241,0.893593893,3446.698378,2.662487651
473469.765,5347969.168,2486369.511,487607.4758,0.748035836,4618.46838,4.239194095
474469.765,5347969.168,2489647.381,487770.9261,0.889258817,3133.762113,0
475469.765,5347969.168,2492925.254,487934.375,0.809182037,2497.403135,1.443904612
476469.765,5347969.168,2496203.128,488097.8224,0.817635842,2614.911492,2.009096911
477469.765,5347969.168,2499481.005,488261.2685,0.863073581,2827.828472,0.595828222
478469.765,5347969.168,2502758.883,488424.7132,0.884509288,3993.416758,4.576640591
479469.765,5347969.168,2506036.763,488588.1565,0.815756901,5976.919496,10.84401375
480469.765,5347969.168,2509314.645,488751.5984,0.616337363,5035.593875,9.013203969
481469.765,5347969.168,2512592.528,488915.0388,0.650429837,2042.396759,6.357662357
482469.765,5347969.168,2515870.414,489078.4778,0.868879548,2703.217019,2.344978711
483469.765,5347969.168,2519148.3,489241.9154,0.891276586,2673.403755,0.830997166
484469.765,5347969.168,2522426.188,489405.3516,0.897203291,2305.751367,1.328877516
485469.765,5347969.168,2525704.077,489568.7863,0.940267174,1579.70705,3.65823108
486469.765,5347969.168,2528981.968,489732.2196,0.889391525,1078.807545,2.374889056
487469.765,5347969.168,2532259.86,489895.6515,0.84854352,848.9192637,0.079063095
488469.765,5347969.168,2535537.753,490059.0819,0.935090341,1042.533345,0.042015768
489469.765,5347969.168,2538815.646,490222.5109,0.958088136,1285.846729,0.235496479
490469.765,5347969.168,2542093.541,490385.9384,0.961191699,1051.958759,0.466024518
491469.765,5347969.168,2545371.437,490549.3644,0.900241852,1877.884995,0.581113517
492469.765,5347969.168,2548649.333,490712.789,0.878287601,1675.53957,0.581113517
493469.765,5347969.168,2551927.23,490876.2121,0.987614746,1055.195811,0
494469.765,5347969.168,2555205.128,491039.6338,0.978163391,1489.074904,0
495469.765,5347969.168,2558483.026,491203.0539,0.984837982,1610.247267,0
410469.765,5346969.168,2280035.051,474029.9379,0.698956675,2226.351933,1.510844652
411469.765,5346969.168,2283312.623,474193.4591,0.796988716,1959.145282,1.787690298
412469.765,5346969.168,2286590.201,474356.9793,0.986224697,2771.127256,2.492544411
413469.765,5346969.168,2289867.787,474520.4984,0.930560925,2678.644627,0.162713182
414469.765,5346969.168,2293145.38,474684.0166,0.672941458,1982.259523,0.162174743
415469.765,5346969.168,2296422.98,474847.5337,0.424034823,3069.24444,0.009628516
416469.765,5346969.168,2299700.587,475011.0498,0.782417041,3264.632289,1.199871512
417469.765,5346969.168,2302978.201,475174.5648,0.723637632,1741.6677,0.797576636
418469.765,5346969.168,2306255.822,475338.0788,0.679009614,851.4023345,0.458760321
419469.765,5346969.168,2309533.449,475501.5918,0.849862494,167.0871945,6.01E-13
420469.765,5346969.168,2312811.082,475665.1038,0.965522402,607.920525,0
421469.765,5346969.168,2316088.723,475828.6146,0.916751883,1541.039176,3.954689741
422469.765,5346969.168,2319366.369,475992.1245,0.92891453,1329.246171,3.09079602
423469.765,5346969.168,2322644.022,476155.6332,0.981838391,1990.231947,2.139004727
424469.765,5346969.168,2325921.681,476319.1409,0.915231419,2744.440211,1.868145683
425469.765,5346969.168,2329199.347,476482.6475,0.781422697,3656.59661,5.270051522
426469.765,5346969.168,2332477.018,476646.1531,0.852095067,3468.241662,3.587314154
427469.765,5346969.168,2335754.696,476809.6575,0.922759585,2484.560758,3.66074504
428469.765,5346969.168,2339032.379,476973.1609,0.980143489,1644.369736,1.22837308
429469.765,5346969.168,2342310.068,477136.6632,0.971353412,1416.050885,0
430469.765,5346969.168,2345587.763,477300.1644,0.958944155,843.5644161,0
431469.765,5346969.168,2348865.464,477463.6645,0.986669676,1399.616058,0.014641351
432469.765,5346969.168,2352143.171,477627.1634,0.979528643,2413.230867,0.014641351
433469.765,5346969.168,2355420.882,477790.6613,0.976639584,2439.245311,0
434469.765,5346969.168,2358698.6,477954.158,0.99385885,1949.128074,0.236738339
435469.765,5346969.168,2361976.322,478117.6536,0.911212104,1964.148952,2.428798591
436469.765,5346969.168,2365254.05,478281.1481,0.868947282,2212.65494,2.216323073
437469.765,5346969.168,2368531.783,478444.6415,0.912538457,1611.47121,0.603012055
438469.765,5346969.168,2371809.522,478608.1337,0.945241196,2180.990166,0
439469.765,5346969.168,2375087.265,478771.6248,0.982702157,1938.818116,0.072378352
440469.765,5346969.168,2378365.013,478935.1147,0.983514093,1687.752918,0.144756705
441469.765,5346969.168,2381642.766,479098.6035,0.997055719,613.427165,0.22079514
442469.765,5346969.168,2384920.524,479262.0911,0.955664671,1147.971533,0.456219636
443469.765,5346969.168,2388198.287,479425.5776,0.728298963,3158.555191,10.01262931
444469.765,5346969.168,2391476.054,479589.0628,0.505654484,5409.691158,12.02069771
445469.765,5346969.168,2394753.826,479752.547,0.216028205,7567.44406,223.3630891
446469.765,5346969.168,2398031.603,479916.0299,0.067067576,8836.979774,304.5374438
447469.765,5346969.168,2401309.383,480079.5117,0.128197376,8371.888322,153.7710602
448469.765,5346969.168,2404587.168,480242.9922,0.434180026,5995.349253,32.74581095
449469.765,5346969.168,2407864.958,480406.4716,0.862205233,1776.082908,3.576640325
450469.765,5346969.168,2411142.751,480569.9498,0.971250107,546.6741983,0.408238749
451469.765,5346969.168,2414420.549,480733.4268,0.985013432,1559.718944,0.518894527
452469.765,5346969.168,2417698.35,480896.9026,0.977044507,1459.334305,0.362060715
453469.765,5346969.168,2420976.156,481060.3771,0.978890811,1324.654022,0.160017983
454469.765,5346969.168,2424253.965,481223.8505,0.986978858,488.033382,0.077259295
455469.765,5346969.168,2427531.778,481387.3226,0.997113041,37.91056762,0
456469.765,5346969.168,2430809.595,481550.7935,0.998227385,880.9465816,0
457469.765,5346969.168,2434087.415,481714.2632,0.997139299,2098.646866,0.057990469
458469.765,5346969.168,2437365.239,481877.7317,0.993854155,2547.733188,0.057990469
459469.765,5346969.168,2440643.066,482041.1989,0.953891291,3074.172313,0
460469.765,5346969.168,2443920.896,482204.6649,0.891085485,3577.841232,0
461469.765,5346969.168,2447198.73,482368.1296,0.75907868,3461.119286,0
462469.765,5346969.168,2450476.567,482531.5931,0.894538881,2704.365574,0
463469.765,5346969.168,2453754.407,482695.0553,0.996160591,2404.81119,0
464469.765,5346969.168,2457032.25,482858.5162,0.99633688,1972.395993,0
465469.765,5346969.168,2460310.096,483021.9759,0.99433072,2587.977571,0
466469.765,5346969.168,2463587.945,483185.4343,0.997517114,2616.104197,0
467469.765,5346969.168,2466865.797,483348.8915,0.999093472,2147.877693,0.007840117
468469.765,5346969.168,2470143.651,483512.3473,0.992651192,1829.38031,0.011075752
469469.765,5346969.168,2473421.508,483675.8019,0.994556454,2063.171496,0
470469.765,5346969.168,2476699.368,483839.2552,0.997409862,2317.297942,0.433206518
471469.765,5346969.168,2479977.23,484002.7072,0.998797611,2419.420765,0.373931209
472469.765,5346969.168,2483255.094,484166.1579,0.834796601,4146.847905,3.978826361
473469.765,5346969.168,2486532.961,484329.6073,0.721372403,3838.31718,4.970893517
474469.765,5346969.168,2489810.83,484493.0554,0.70320539,1539.182464,0
475469.765,5346969.168,2493088.701,484656.5022,0.544406054,984.7962491,1.481156111
476469.765,5346969.168,2496366.574,484819.9477,0.775269265,1623.77551,0.743579717
477469.765,5346969.168,2499644.449,484983.3918,0.945944713,1897.418596,0.661509083
478469.765,5346969.168,2502922.326,485146.8347,0.932271203,3272.213243,2.982500382
479469.765,5346969.168,2506200.205,485310.2762,0.920097084,4565.434155,7.277406148
480469.765,5346969.168,2509478.085,485473.7164,0.753159951,4537.489974,8.677391188
481469.765,5346969.168,2512755.967,485637.1552,0.621515286,1713.837828,6.615247213
482469.765,5346969.168,2516033.851,485800.5927,0.843924056,2005.982875,0.47044885
483469.765,5346969.168,2519311.736,485964.0288,0.649371415,4640.941551,1.26991325
484469.765,5346969.168,2522589.623,486127.4636,0.74392547,3347.357663,1.601779163
485469.765,5346969.168,2525867.511,486290.8971,0.922965806,1713.82221,3.59196737
486469.765,5346969.168,2529145.4,486454.3292,0.930068042,926.9912552,4.322879632
487469.765,5346969.168,2532423.29,486617.7599,0.890734313,1100.49672,0
488469.765,5346969.168,2535701.182,486781.1893,0.937753944,1253.773911,0
489469.765,5346969.168,2538979.074,486944.6173,0.975846436,1417.583014,0.058800377
490469.765,5346969.168,2542256.967,487108.0439,0.983765441,1315.723987,0.058800377
491469.765,5346969.168,2545534.862,487271.4691,0.961577447,1774.682415,0.475028515
492469.765,5346969.168,2548812.757,487434.893,0.971241532,2124.136662,0.286291759
493469.765,5346969.168,2552090.652,487598.3155,0.988053957,1545.877915,0
494469.765,5346969.168,2555368.548,487761.7365,0.942483935,1247.956458,0
495469.765,5346969.168,2558646.445,487925.1562,0.982441025,1668.787067,0
496469.765,5346969.168,2561924.342,488088.5745,0.999998775,1598.530516,0
410469.765,5345969.168,2280198.569,470752.3704,0.817318838,2807.570439,0.509721092
411469.765,5345969.168,2283476.14,470915.8843,0.846404011,2514.682216,1.693159937
412469.765,5345969.168,2286753.717,471079.3973,0.995230117,3625.457544,0
413469.765,5345969.168,2290031.303,471242.9094,0.986556745,3488.76657,0
414469.765,5345969.168,2293308.895,471406.4205,0.685002974,1782.422299,0.25729035
415469.765,5345969.168,2296586.494,471569.9307,0.361404533,3197.171101,0.591780955
416469.765,5345969.168,2299864.1,471733.4399,0.794058007,3604.254509,3.523485005
417469.765,5345969.168,2303141.712,471896.9482,0.8360802,2992.154197,0.734180291
418469.765,5345969.168,2306419.332,472060.4555,0.723688993,1558.792701,0.371483818
419469.765,5345969.168,2309696.958,472223.9619,0.819133862,99.93975904,0.138375908
420469.765,5345969.168,2312974.591,472387.4673,0.914153864,1381.014768,0
421469.765,5345969.168,2316252.23,472550.9717,0.850280833,2453.233279,6.2160182
422469.765,5345969.168,2319529.875,472714.4752,0.884666838,2134.398506,5.254968405
423469.765,5345969.168,2322807.527,472877.9777,0.944024211,2188.655612,2.066643298
424469.765,5345969.168,2326085.186,473041.4791,0.82701804,3163.070517,1.018270632
425469.765,5345969.168,2329362.85,473204.9796,0.738969346,3843.001093,5.083046168
426469.765,5345969.168,2332640.52,473368.4791,0.837955956,2600.634955,5.597433398
427469.765,5345969.168,2335918.197,473531.9776,0.967890073,1268.255009,1.988519963
428469.765,5345969.168,2339195.879,473695.4751,0.994194308,1192.594934,0.239669998
429469.765,5345969.168,2342473.567,473858.9716,0.97868743,1172.347017,0.500472605
430469.765,5345969.168,2345751.261,474022.467,0.949033575,1400.219445,0
431469.765,5345969.168,2349028.961,474185.9615,0.98845544,1091.711079,0.080523427
432469.765,5345969.168,2352306.666,474349.4549,0.946670804,1469.182911,0.05499547
433469.765,5345969.168,2355584.377,474512.9472,0.933819093,2030,0.003939556
434469.765,5345969.168,2358862.093,474676.4386,0.946536535,2193.15173,0.604095973
435469.765,5345969.168,2362139.815,474839.9289,0.911066955,2495.543383,1.397370598
436469.765,5345969.168,2365417.542,475003.4181,0.927567088,2066.674745,1.152427681
437469.765,5345969.168,2368695.274,475166.9063,0.991845344,1321.963746,0.295023104
438469.765,5345969.168,2371973.011,475330.3935,0.986377645,1898.469484,0.052869796
439469.765,5345969.168,2375250.753,475493.8795,0.993017045,1539.613744,0.072378352
440469.765,5345969.168,2378528.5,475657.3645,0.987881443,1515.569971,0.144756705
441469.765,5345969.168,2381806.252,475820.8485,0.995177123,497.953849,0
442469.765,5345969.168,2385084.009,475984.3313,0.994816102,708.8076642,0
443469.765,5345969.168,2388361.771,476147.8131,0.984980672,1579.988867,2.575484276
444469.765,5345969.168,2391639.537,476311.2938,0.761147191,3750.467724,12.59334977
445469.765,5345969.168,2394917.308,476474.7734,0.297902068,6527.604588,21.91549861
446469.765,5345969.168,2398195.083,476638.2519,0.16598279,7867.61439,69.2243692
447469.765,5345969.168,2401472.862,476801.7293,0.178898541,7453.849308,33.40981082
448469.765,5345969.168,2404750.646,476965.2056,0.38290229,5456.022599,7.587766224
449469.765,5345969.168,2408028.434,477128.6808,0.837655146,2312.260117,5.222651705
450469.765,5345969.168,2411306.227,477292.1549,0.956305494,1989.96756,1.300693696
451469.765,5345969.168,2414584.023,477455.6279,0.958589615,2580.774194,1.196147725
452469.765,5345969.168,2417861.823,477619.0997,0.955800738,2348.040999,1.195300533
453469.765,5345969.168,2421139.628,477782.5704,0.965813193,1757.7583,0.627579644
454469.765,5345969.168,2424417.436,477946.04,0.951394829,840.5357664,0.057140062
455469.765,5345969.168,2427695.248,478109.5084,0.99700296,13.88430657,0
456469.765,5345969.168,2430973.063,478272.9757,0.999714768,132.4670921,0
457469.765,5345969.168,2434250.882,478436.4418,0.999955903,978.3361865,0
458469.765,5345969.168,2437528.705,478599.9068,0.999441914,2108.395082,0
459469.765,5345969.168,2440806.531,478763.3706,0.993936603,2599.734779,0
460469.765,5345969.168,2444084.36,478926.8333,0.964646646,3093.208599,0
461469.765,5345969.168,2447362.193,479090.2948,0.873433887,3070.732592,0
462469.765,5345969.168,2450640.028,479253.7551,0.914331262,2610.102625,0
463469.765,5345969.168,2453917.867,479417.2143,0.98425885,2542.039905,0
464469.765,5345969.168,2457195.709,479580.6722,0.990952672,1858.345054,0
465469.765,5345969.168,2460473.554,479744.129,0.989474561,2105.618049,0
466469.765,5345969.168,2463751.402,479907.5846,0.999600781,2407.39624,0
467469.765,5345969.168,2467029.252,480071.039,0.975689657,2596.209268,0
468469.765,5345969.168,2470307.105,480234.4922,0.973900656,2496.656039,0
469469.765,5345969.168,2473584.961,480397.9443,0.987015667,2674.774176,0
470469.765,5345969.168,2476862.819,480561.3951,0.988045044,2515.601348,4.70E-13
471469.765,5345969.168,2480140.68,480724.8446,0.997598898,2122.902332,0.122592695
472469.765,5345969.168,2483418.543,480888.293,0.924230162,3205.532799,1.47872249
473469.765,5345969.168,2486696.409,481051.7402,0.876882415,2132.268053,3.910164542
474469.765,5345969.168,2489974.276,481215.1861,0.798526988,155.5430343,0
475469.765,5345969.168,2493252.146,481378.6308,0.694311419,1035.092252,0
476469.765,5345969.168,2496530.018,481542.0743,0.959640864,2181.475027,0
477469.765,5345969.168,2499807.892,481705.5165,0.993630779,1515.660711,0.540042407
478469.765,5345969.168,2503085.767,481868.9575,0.982023222,2783.125525,1.736967631
479469.765,5345969.168,2506363.645,482032.3972,0.978259684,3312.921436,2.59613513
480469.765,5345969.168,2509641.524,482195.8357,0.886334781,4127.168064,7.008635117
481469.765,5345969.168,2512919.405,482359.2729,0.596565032,3197.301038,8.508595626
482469.765,5345969.168,2516197.287,482522.7089,0.629519498,1990.786599,3.058173312
483469.765,5345969.168,2519475.171,482686.1436,0.609591251,3892.393039,2.627874502
484469.765,5345969.168,2522753.056,482849.577,0.721662522,2722.699271,4.069173773
485469.765,5345969.168,2526030.943,483013.0092,0.843181696,2183.958242,4.53194717
486469.765,5345969.168,2529308.831,483176.4401,0.948889033,1254.517518,3.033728966
487469.765,5345969.168,2532586.72,483339.8697,0.982394649,1052.553409,0.121907271
488469.765,5345969.168,2535864.61,483503.298,0.954097485,740.9119738,0.155638456
489469.765,5345969.168,2539142.501,483666.7251,0.915517892,1274.980685,4.069088483
490469.765,5345969.168,2542420.393,483830.1508,0.969464661,1541.229535,2.145018325
491469.765,5345969.168,2545698.286,483993.5752,0.976007806,1441.759205,0.56987381
492469.765,5345969.168,2548976.179,484156.9984,0.966574212,2006.482035,0.409098593
493469.765,5345969.168,2552254.074,484320.4202,0.916198511,1122.197086,0.345418096
494469.765,5345969.168,2555531.969,484483.8407,0.782793592,680.7540536,0.018061966
495469.765,5345969.168,2558809.864,484647.26,0.935946245,760.5093824,1.22E-13
496469.765,5345969.168,2562087.76,484810.6778,0.994862928,1367.545173,0
497469.765,5345969.168,2565365.656,484974.0944,0.998877044,1705.526181,0
498469.765,5345969.168,2568643.552,485137.5097,0.99641887,2428.741106,0
409469.765,5344969.168,2277084.517,467311.2964,0.990646773,1396.814606,0.369417399
410469.765,5344969.168,2280362.08,467474.8039,0.939507713,2827.469484,0.276613644
411469.765,5344969.168,2283639.649,467638.3105,0.832628992,3008.953891,0.235152177
412469.765,5344969.168,2286917.226,467801.8163,0.872970711,3727.314265,0.233846664
413469.765,5344969.168,2290194.811,467965.3213,0.937177651,3569.883683,0.449922293
414469.765,5344969.168,2293472.402,468128.8254,0.528655785,2578.139993,0.319447017
415469.765,5344969.168,2296750,468292.3286,0.410911595,3638.750638,2.104990114
416469.765,5344969.168,2300027.605,468455.831,0.867244675,2940.735605,4.965707757
417469.765,5344969.168,2303305.217,468619.3325,0.851097846,2446.560882,2.299240112
418469.765,5344969.168,2306582.835,468782.8332,0.716141051,1791.801752,0.801230267
419469.765,5344969.168,2309860.461,468946.3329,0.812594583,991.0778913,0.079821005
420469.765,5344969.168,2313138.092,469109.8318,0.867412045,2269.32963,0
421469.765,5344969.168,2316415.731,469273.3298,0.828614625,3486.998725,1.291312575
422469.765,5344969.168,2319693.375,469436.8269,0.87640177,2759.332301,3.933749795
423469.765,5344969.168,2322971.026,469600.3231,0.920048916,2059.005466,1.238583538
424469.765,5344969.168,2326248.683,469763.8183,0.834180991,3761.823401,3.204811107
425469.765,5344969.168,2329526.347,469927.3127,0.830397367,3762.500729,3.479740284
426469.765,5344969.168,2332804.016,470090.8062,0.977183201,1394.530344,0.60218218
427469.765,5344969.168,2336081.692,470254.2987,0.966735064,1129.892454,0.658478342
428469.765,5344969.168,2339359.373,470417.7903,0.971617177,776.4677596,0.109268694
429469.765,5344969.168,2342637.06,470581.281,0.963635855,1023.940941,0
430469.765,5344969.168,2345914.753,470744.7707,0.962845572,1254.353832,0
431469.765,5344969.168,2349192.452,470908.2595,0.987446246,504.8947848,0
432469.765,5344969.168,2352470.156,471071.7473,0.896790013,1110.499545,0.003939556
433469.765,5344969.168,2355747.866,471235.2342,0.889530998,1512.901804,0
434469.765,5344969.168,2359025.581,471398.7202,0.979914844,993.9397415,0.971453607
435469.765,5344969.168,2362303.302,471562.2052,0.965310426,935.6479053,1.316648215
436469.765,5344969.168,2365581.028,471725.6892,0.998241137,1422.462814,0.444691911
437469.765,5344969.168,2368858.759,471889.1722,0.994298774,1752.591067,0.264010265
